datetime_utc,timestamp,group_id,member_id,humidity,temperature,pm2.5_alt,pm10.0_atm,pm2.5_corrected
2019-04-02 17:00:00+00:00,1554224400,2330,208965,27.84,20.2,1.0,0.664,3.664854
2019-04-02 18:00:00+00:00,1554228000,2330,208965,24.309,23.3,31.7,69.716,46.4888132
2019-04-02 19:00:00+00:00,1554231600,2330,208965,22.646,24.9,0.1,0.268,3.8791348
2019-04-04 19:00:00+00:00,1554404400,2330,208965,28.751,23.7,16.1,30.101,17.2808038
2019-04-04 20:00:00+00:00,1554408000,2330,208965,25.035,26.8,30.1,68.652,44.692709
2019-04-04 21:00:00+00:00,1554411600,2330,208965,22.714,28.6,0.1,0.206,3.9623532000000004
2019-05-10 00:00:00+00:00,1557446400,2330,208965,35.625,24.9,17.3,45.223,18.972700640000003
2019-05-10 01:00:00+00:00,1557450000,2330,208965,30.926,26.4,6.2,13.961,8.3514268
2019-05-10 02:00:00+00:00,1557453600,2330,208965,31.584,26.2,5.0,11.898,7.6145552
2019-05-10 03:00:00+00:00,1557457200,2330,208965,32.715,26.2,4.2,7.666,6.367407
2019-05-10 04:00:00+00:00,1557460800,2330,208965,32.0,27.2,3.7,6.562,5.937790000000001
2019-05-10 05:00:00+00:00,1557464400,2330,208965,31.979,27.2,7.2,19.568,9.2408002
2019-05-10 06:00:00+00:00,1557468000,2330,208965,31.056,27.2,1.2,1.458,3.6291988
2019-05-10 07:00:00+00:00,1557471600,2330,208965,30.595,27.2,0.9,0.792,3.421347
2019-05-10 08:00:00+00:00,1557475200,2330,208965,30.0,26.7,0.9,0.766,3.471588
2019-05-10 09:00:00+00:00,1557478800,2330,208965,30.0,26.2,0.8,0.599,3.4087080000000003
2019-05-10 10:00:00+00:00,1557482400,2330,208965,30.0,26.0,0.8,0.551,3.376482
2019-05-10 11:00:00+00:00,1557486000,2330,208965,29.453,25.6,0.8,0.637,3.4773434
2019-05-10 12:00:00+00:00,1557489600,2330,208965,29.297,25.6,0.9,0.872,3.5864206000000003
2019-05-10 13:00:00+00:00,1557493200,2330,208965,29.411,25.0,0.9,0.904,3.5941478
2019-05-10 14:00:00+00:00,1557496800,2330,208965,29.0,25.0,0.9,0.936,3.64975
2019-05-10 15:00:00+00:00,1557500400,2330,208965,29.024,25.0,1.0,0.996,3.6675931999999998
2019-05-10 16:00:00+00:00,1557504000,2330,208965,29.0,24.6,1.0,1.076,3.712368
2019-05-10 17:00:00+00:00,1557507600,2330,208965,29.0,24.4,0.9,0.872,3.620144
2019-05-10 18:00:00+00:00,1557511200,2330,208965,29.0,24.4,0.8,0.678,3.503554
2019-05-10 19:00:00+00:00,1557514800,2330,208965,29.0,24.4,0.7,0.396,3.401898
2019-05-10 20:00:00+00:00,1557518400,2330,208965,29.0,24.4,0.6,0.342,3.3681
2019-05-10 21:00:00+00:00,1557522000,2330,208965,29.0,24.4,0.6,0.402,3.375698
2019-05-10 22:00:00+00:00,1557525600,2330,208965,29.0,24.4,0.6,0.375,3.360502
2019-05-10 23:00:00+00:00,1557529200,2330,208965,29.375,24.4,0.6,0.398,3.3473029999999997
2019-05-11 00:00:00+00:00,1557532800,2330,208965,29.157,24.4,0.7,0.537,3.4593666
2019-05-11 01:00:00+00:00,1557536400,2330,208965,29.0,24.7,1.0,1.015,3.722062
2019-05-11 02:00:00+00:00,1557540000,2330,208965,29.0,25.0,1.5,1.755,4.10039
2019-05-11 03:00:00+00:00,1557543600,2330,208965,29.0,25.0,1.8,2.372,4.373656
2019-05-11 04:00:00+00:00,1557547200,2330,208965,29.0,25.5,2.1,2.912,4.582732
2019-05-11 05:00:00+00:00,1557550800,2330,208965,29.0,25.6,2.1,3.124,4.664476
2019-05-11 06:00:00+00:00,1557554400,2330,208965,29.0,25.6,2.1,2.992,4.653472
2019-05-11 07:00:00+00:00,1557558000,2330,208965,29.0,25.6,2.3,3.351,4.846304
2019-05-11 08:00:00+00:00,1557561600,2330,208965,29.0,25.6,2.4,3.788,5.027084
2019-05-11 09:00:00+00:00,1557565200,2330,208965,29.0,25.3,2.4,3.696,5.022368
2019-05-11 10:00:00+00:00,1557568800,2330,208965,29.0,25.0,2.5,3.924,5.091798
2019-05-11 11:00:00+00:00,1557572400,2330,208965,29.0,25.0,2.5,3.846,5.072934
2019-05-11 12:00:00+00:00,1557576000,2330,208965,29.0,25.0,2.5,3.867,5.076602
2019-05-11 13:00:00+00:00,1557579600,2330,208965,29.0,25.0,2.6,4.026,5.176686
2019-05-11 14:00:00+00:00,1557583200,2330,208965,29.0,24.4,2.5,4.076,5.179568
2019-05-11 15:00:00+00:00,1557586800,2330,208965,29.809,24.4,2.4,3.918,5.0367342
2019-05-11 16:00:00+00:00,1557590400,2330,208965,30.0,24.4,2.4,3.834,4.95477
2019-05-11 17:00:00+00:00,1557594000,2330,208965,30.0,24.3,2.5,3.938,5.009004
2019-05-11 18:00:00+00:00,1557597600,2330,208965,30.0,23.9,2.6,4.321,5.142624
2019-05-11 19:00:00+00:00,1557601200,2330,208965,30.0,23.9,2.6,4.285,5.1470780000000005
2019-05-11 20:00:00+00:00,1557604800,2330,208965,30.0,23.9,2.6,4.182,5.106730000000001
2019-05-11 21:00:00+00:00,1557608400,2330,208965,30.14,23.9,2.6,4.391,5.1902919999999995
2019-05-11 22:00:00+00:00,1557612000,2330,208965,30.979,23.9,2.8,4.67,5.3121122000000005
2019-05-11 23:00:00+00:00,1557615600,2330,208965,30.953,23.9,2.9,4.808,5.3557494000000005
2019-05-12 00:00:00+00:00,1557619200,2330,208965,30.0,23.9,2.7,4.467,5.236944
2019-05-12 01:00:00+00:00,1557622800,2330,208965,30.0,24.4,2.3,3.618,4.83687
2019-05-12 02:00:00+00:00,1557626400,2330,208965,30.0,24.6,2.0,3.014,4.5657
2019-05-12 03:00:00+00:00,1557630000,2330,208965,30.0,25.0,1.7,2.485,4.3076300000000005
2019-05-12 04:00:00+00:00,1557633600,2330,208965,30.0,25.1,1.5,1.986,4.09279
2019-05-12 05:00:00+00:00,1557637200,2330,208965,30.416,25.6,1.4,1.705,3.9230488
2019-05-12 06:00:00+00:00,1557640800,2330,208965,31.0,25.6,1.3,1.439,3.742232
2019-05-12 07:00:00+00:00,1557644400,2330,208965,31.0,25.6,1.3,1.416,3.714722
2019-05-12 08:00:00+00:00,1557648000,2330,208965,31.0,25.3,1.4,1.714,3.86249
2019-05-12 09:00:00+00:00,1557651600,2330,208965,31.0,25.0,1.7,2.352,4.143616
2019-05-12 10:00:00+00:00,1557655200,2330,208965,31.966,25.0,2.3,3.554,4.6563968000000004
2019-05-12 11:00:00+00:00,1557658800,2330,208965,32.0,25.0,3.3,5.538,5.582256
2019-05-12 12:00:00+00:00,1557662400,2330,208965,32.0,24.6,4.4,7.653,6.617418
2019-05-12 13:00:00+00:00,1557666000,2330,208965,32.0,24.4,5.3,9.463,7.465774000000001
2019-05-12 14:00:00+00:00,1557669600,2330,208965,32.945,24.4,6.6,12.136,8.680953
2019-05-12 15:00:00+00:00,1557673200,2330,208965,33.0,24.4,7.3,13.462,9.318898
2019-05-12 16:00:00+00:00,1557676800,2330,208965,33.0,24.4,7.2,13.435,9.297152
2019-05-12 17:00:00+00:00,1557680400,2330,208965,33.0,24.0,7.1,12.95,9.028078
2019-05-12 18:00:00+00:00,1557684000,2330,208965,33.0,23.9,6.9,12.818,9.007118000000002
2019-05-12 19:00:00+00:00,1557687600,2330,208965,33.0,23.9,6.9,12.752,8.952359999999999
2019-05-12 20:00:00+00:00,1557691200,2330,208965,33.0,23.9,6.6,12.095,8.611498000000001
2019-05-12 21:00:00+00:00,1557694800,2330,208965,31.977,24.9,5.7,10.485,7.8599706000000005
2019-05-12 22:00:00+00:00,1557698400,2330,208965,30.604,26.4,4.4,7.78,6.7985372
2019-05-12 23:00:00+00:00,1557702000,2330,208965,31.774,26.3,3.9,6.907,6.2808412
2019-05-13 00:00:00+00:00,1557705600,2330,208965,32.569,26.7,4.2,7.42,6.3739662
2019-05-13 01:00:00+00:00,1557709200,2330,208965,33.0,26.7,3.5,6.204,5.780064
2019-05-13 02:00:00+00:00,1557712800,2330,208965,33.209,27.0,2.8,4.874,5.0038202
2019-05-13 03:00:00+00:00,1557716400,2330,208965,33.986,27.4,1.9,3.014,4.1191408
2019-05-13 04:00:00+00:00,1557720000,2330,208965,34.333,28.0,2.5,4.568,4.595151400000001
2019-05-13 05:00:00+00:00,1557723600,2330,208965,35.0,28.3,1.6,2.536,3.657336
2019-05-13 06:00:00+00:00,1557727200,2330,208965,35.0,28.2,1.8,3.205,3.8797740000000003
2019-05-13 07:00:00+00:00,1557730800,2330,208965,35.666,27.8,1.2,1.56,3.2999368000000002
2019-05-13 08:00:00+00:00,1557734400,2330,208965,36.0,27.4,1.3,1.396,3.2756
2019-05-13 09:00:00+00:00,1557738000,2330,208965,36.834,27.2,1.4,1.77,3.3142731999999997
2019-05-13 10:00:00+00:00,1557741600,2330,208965,37.0,26.7,1.5,1.966,3.398738
2019-05-13 11:00:00+00:00,1557745200,2330,208965,37.0,26.7,1.6,2.253,3.565632
2019-05-13 12:00:00+00:00,1557748800,2330,208965,37.0,26.6,2.0,3.044,3.9256200000000003
2019-05-13 13:00:00+00:00,1557752400,2330,208965,37.0,26.1,2.6,4.027,4.435472000000001
2019-05-13 14:00:00+00:00,1557756000,2330,208965,37.0,26.1,3.1,5.06,4.893448
