datetime_utc,timestamp,site_id,HUMID,TEMP,PM2.5,PM10
2019-03-31 14:00:00,1554040800,1350,88.267,4.381,3.75,8.429
2019-03-31 15:00:00,1554044400,1350,92.438,3.362,6.535,10.334
2019-03-31 16:00:00,1554048000,1350,93.181,3.053,5.691,9.141
2019-03-31 17:00:00,1554051600,1350,93.845,2.502,2.1,5.821
2019-03-31 18:00:00,1554055200,1350,95.479,2.004,3.852,6.778
2019-03-31 19:00:00,1554058800,1350,95.799,1.889,6.963,10.432
2019-03-31 20:00:00,1554062400,1350,95.688,2.046,6.536,10.735
2019-03-31 21:00:00,1554066000,1350,83.55,5.819,6.065,11.76
2019-03-31 22:00:00,1554069600,1350,72.092,10.423,2.196,14.775
2019-03-31 23:00:00,1554073200,1350,62.839,13.709,0.458,16.908
2019-04-01 00:00:00,1554076800,1350,55.118,16.093,0.0,11.518
2019-04-01 01:00:00,1554080400,1350,54.944,16.494,0.0,11.343
2019-04-01 02:00:00,1554084000,1350,51.36,17.592,0.0,7.809
2019-04-01 03:00:00,1554087600,1350,49.827,18.269,0.0,7.208
2019-04-01 04:00:00,1554091200,1350,49.171,18.693,0.0,8.538
2019-04-01 05:00:00,1554094800,1350,50.047,18.206,0.0,8.414
2019-04-01 06:00:00,1554098400,1350,50.556,17.691,1.43,8.793
2019-04-01 07:00:00,1554102000,1350,52.647,16.206,0.0,4.257
2019-04-01 08:00:00,1554105600,1350,60.637,13.898,0.0,6.042
2019-04-01 09:00:00,1554109200,1350,69.366,12.69,6.19,10.071
2019-04-01 10:00:00,1554112800,1350,75.083,11.837,0.096,4.522
2019-04-01 11:00:00,1554116400,1350,81.767,10.638,1.323,5.56
2019-04-01 12:00:00,1554120000,1350,85.915,10.169,4.394,7.707
2019-04-01 13:00:00,1554123600,1350,88.417,10.955,8.332,11.217
2019-04-01 14:00:00,1554127200,1350,88.809,11.776,4.487,7.693
2019-04-01 15:00:00,1554130800,1350,91.039,11.484,0.84,4.14
2019-04-01 16:00:00,1554134400,1350,92.846,11.094,2.215,4.834
2019-04-01 17:00:00,1554138000,1350,93.723,10.211,0.0,2.093
2019-04-01 18:00:00,1554141600,1350,94.189,10.366,0.0,0.288
2019-04-01 19:00:00,1554145200,1350,94.72,10.755,1.895,4.075
2019-04-01 20:00:00,1554148800,1350,92.987,11.442,0.0,1.022
2019-04-01 21:00:00,1554152400,1350,93.837,12.011,0.0,0.0
2019-04-01 22:00:00,1554156000,1350,94.777,12.491,,
2019-04-01 23:00:00,1554159600,1350,90.99,13.277,0.0,0.0
2019-04-02 00:00:00,1554163200,1350,87.216,14.281,0.0,0.0
2019-04-02 01:00:00,1554166800,1350,84.749,15.032,,
2019-04-02 02:00:00,1554170400,1350,82.329,15.261,0.0,0.0
2019-04-02 03:00:00,1554174000,1350,73.907,16.321,0.0,0.0
2019-04-02 04:00:00,1554177600,1350,75.901,15.976,0.576,0.941
2019-04-02 05:00:00,1554181200,1350,79.623,15.244,0.0,0.0
2019-04-02 06:00:00,1554184800,1350,74.557,15.237,,
2019-04-02 07:00:00,1554188400,1350,76.486,14.934,4.42,7.564
2019-04-02 08:00:00,1554192000,1350,83.812,14.118,0.0,0.765
2019-04-02 09:00:00,1554195600,1350,87.876,13.454,0.0,0.0
2019-04-02 10:00:00,1554199200,1350,89.541,13.336,0.0,0.0
2019-04-02 11:00:00,1554202800,1350,87.221,13.234,0.0,0.0
2019-04-02 12:00:00,1554206400,1350,89.805,12.84,0.0,0.0
2019-04-02 13:00:00,1554210000,1350,89.785,12.622,0.0,0.711
2019-04-02 14:00:00,1554213600,1350,94.42,12.394,0.0,0.0
2019-04-02 15:00:00,1554217200,1350,91.533,12.316,0.0,0.0
2019-04-02 16:00:00,1554220800,1350,92.564,11.362,0.0,0.612
2019-04-02 17:00:00,1554224400,1350,95.562,10.126,0.0,0.0
2019-04-02 18:00:00,1554228000,1350,97.127,9.696,1.843,3.517
2019-04-02 19:00:00,1554231600,1350,97.565,9.866,0.0,0.0
2019-04-02 20:00:00,1554235200,1350,97.9,9.988,0.0,0.579
2019-04-02 21:00:00,1554238800,1350,92.747,11.828,0.0,0.0
2019-04-02 22:00:00,1554242400,1350,75.592,13.864,0.0,0.0
2019-04-02 23:00:00,1554246000,1350,65.458,15.669,0.0,0.0
2019-04-03 00:00:00,1554249600,1350,58.569,17.299,0.0,2.294
2019-04-03 01:00:00,1554253200,1350,50.856,18.56,0.0,0.0
