datetime_utc,timestamp,site_id,HUMID,TEMP,PM2.5,PM10
2023-06-30 15:00:00,1688137200,798,,,,
2023-06-30 16:00:00,1688140800,798,,,,
2023-06-30 17:00:00,1688144400,798,,,,
2023-06-30 18:00:00,1688148000,798,,,,
2023-06-30 19:00:00,1688151600,798,,,,
2023-06-30 20:00:00,1688155200,798,,,,
2023-06-30 21:00:00,1688158800,798,,,,
2023-06-30 22:00:00,1688162400,798,,,,
2023-06-30 23:00:00,1688166000,798,,,,
2023-07-01 00:00:00,1688169600,798,,,,
2023-07-01 01:00:00,1688173200,798,,,,
2023-07-01 02:00:00,1688176800,798,,,,
2023-07-01 03:00:00,1688180400,798,,,,
2023-07-01 04:00:00,1688184000,798,,,,
2023-07-01 05:00:00,1688187600,798,,,,
2023-07-01 06:00:00,1688191200,798,,,,
2023-07-01 07:00:00,1688194800,798,,,,
2023-07-01 08:00:00,1688198400,798,,,,
2023-07-01 09:00:00,1688202000,798,,,,
2023-07-01 10:00:00,1688205600,798,,,,
2023-07-01 11:00:00,1688209200,798,,,,
2023-07-01 12:00:00,1688212800,798,,,,
2023-07-01 13:00:00,1688216400,798,,,,
2023-07-01 14:00:00,1688220000,798,,,,
2023-07-01 15:00:00,1688223600,798,,,,
2023-07-01 16:00:00,1688227200,798,,,,
2023-07-01 17:00:00,1688230800,798,,,,
2023-07-01 18:00:00,1688234400,798,,,,
2023-07-01 19:00:00,1688238000,798,,,,
2023-07-01 20:00:00,1688241600,798,,,,
2023-07-01 21:00:00,1688245200,798,,,,
2023-07-01 22:00:00,1688248800,798,,,,
2023-07-01 23:00:00,1688252400,798,,,,
2023-07-02 00:00:00,1688256000,798,,,,
2023-07-02 01:00:00,1688259600,798,,,,
2023-07-02 02:00:00,1688263200,798,,,,
2023-07-02 03:00:00,1688266800,798,,,,
2023-07-02 04:00:00,1688270400,798,,,,
2023-07-02 05:00:00,1688274000,798,,,,
2023-07-02 06:00:00,1688277600,798,,,,
2023-07-02 07:00:00,1688281200,798,,,,
2023-07-02 08:00:00,1688284800,798,,,,
2023-07-02 09:00:00,1688288400,798,,,,
2023-07-02 10:00:00,1688292000,798,,,,
2023-07-02 11:00:00,1688295600,798,,,,
2023-07-02 12:00:00,1688299200,798,,,,
2023-07-02 13:00:00,1688302800,798,,,,
2023-07-02 14:00:00,1688306400,798,,,,
2023-07-02 15:00:00,1688310000,798,,,,
2023-07-02 16:00:00,1688313600,798,,,,
2023-07-02 17:00:00,1688317200,798,,,,
2023-07-02 18:00:00,1688320800,798,,,,
2023-07-02 19:00:00,1688324400,798,,,,
2023-07-02 20:00:00,1688328000,798,,,,
2023-07-02 21:00:00,1688331600,798,,,,
2023-07-02 22:00:00,1688335200,798,,,,
2023-07-02 23:00:00,1688338800,798,,,,
2023-07-03 00:00:00,1688342400,798,,,,
2023-07-03 01:00:00,1688346000,798,,,,
2023-07-03 02:00:00,1688349600,798,,,,
2023-07-03 03:00:00,1688353200,798,,,,
2023-07-03 04:00:00,1688356800,798,,,,
2023-07-03 05:00:00,1688360400,798,,,,
2023-07-03 06:00:00,1688364000,798,,,,
2023-07-03 07:00:00,1688367600,798,,,,
2023-07-03 08:00:00,1688371200,798,,,,
2023-07-03 09:00:00,1688374800,798,,,,
2023-07-03 10:00:00,1688378400,798,,,,
2023-07-03 11:00:00,1688382000,798,,,,
2023-07-03 12:00:00,1688385600,798,,,,
2023-07-03 13:00:00,1688389200,798,,,,
2023-07-03 14:00:00,1688392800,798,,,,
2023-07-03 15:00:00,1688396400,798,,,,
2023-07-03 16:00:00,1688400000,798,,,,
2023-07-03 17:00:00,1688403600,798,,,,
2023-07-03 18:00:00,1688407200,798,,,,
2023-07-03 19:00:00,1688410800,798,,,,
2023-07-03 20:00:00,1688414400,798,,,,
2023-07-03 21:00:00,1688418000,798,,,,
2023-07-03 22:00:00,1688421600,798,,,,
2023-07-03 23:00:00,1688425200,798,,,,
2023-07-04 00:00:00,1688428800,798,,,,
2023-07-04 01:00:00,1688432400,798,,,,
2023-07-04 02:00:00,1688436000,798,,,,
2023-07-04 03:00:00,1688439600,798,,,,
2023-07-04 04:00:00,1688443200,798,,,,
2023-07-04 05:00:00,1688446800,798,,,,
2023-07-04 06:00:00,1688450400,798,,,,
2023-07-04 07:00:00,1688454000,798,,,,
2023-07-04 08:00:00,1688457600,798,,,,
2023-07-04 09:00:00,1688461200,798,,,,
2023-07-04 10:00:00,1688464800,798,,,,
2023-07-04 11:00:00,1688468400,798,,,,
2023-07-04 12:00:00,1688472000,798,,,,
2023-07-04 13:00:00,1688475600,798,,,,
2023-07-04 14:00:00,1688479200,798,,,,
2023-07-04 15:00:00,1688482800,798,,,,
2023-07-04 16:00:00,1688486400,798,,,,
2023-07-04 17:00:00,1688490000,798,,,,
2023-07-04 18:00:00,1688493600,798,,,,
2023-07-04 19:00:00,1688497200,798,,,,
2023-07-04 20:00:00,1688500800,798,,,,
